image_name,image_id,best_score,best_params,hole_area,min_object_size,closing_radius,opening_radius,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
01300169_001.jpg,01300169_001,0.01430769230769231,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,1213.5,132.61017,3.8067727,0.86715347,0.9798143,0.5230063,0.10748765,1.0,8.373366e-17,-6.919068e-17,0.8828171,-0.014732472,0.013046463,0.007244755,0.014072696,0.03603213,0.013343633,0.014356613,-0.0020033817,-0.006756215,0.0071544857,-0.002635836,-0.005710723,0.011756192,0.0071129645,-0.0071781087,0.0019266092,-0.0016867149,0.0044834362,-0.001529136,0.0015008354,0.0011263804,0.0016343464,0.0037123112,0.00066225976,-6.6468005e-05,0.003281516,0.0023794172,-0.0007976344,0.001704349,0.00085521967,-0.004832106,-0.0015303099,-0.00071157713,0.0025444294,-0.003336305,0.000653404,109.0,0.08771382,4.455732,1.444339,2.0773532,0.30236015,0.31246904,0.13718973,0.3106474,0.33989635,0.30431482,0.069822416,0.2546307,0.1797354,0.23578896,0.31830987,1.774805e-16,0.7613001,0.014935027,0.00066521805,0.002990638,0.7565671,0.053792864,0.0030352324,0.0025688661,0.013261789,0.0004179551,0.3516027,0.08616223,0.015599781,0.0004095271,0.0040705716,0.027909383,0.0023904191,0.0001095030311262235,0.1544135957956314,0.06956766545772552,0.03870300203561783,0.0026521538384258747,7.172375626396388e-05,0.2698904275894165,0.9517866373062134,159.43814086914062,128.56185913085938,4.199685096740723,51.778141021728516,32.5330696105957
01300169_002.jpg,01300169_002,0.018518518518518535,"{'hole_area': 200, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",200,200,5,2,738.0,105.25484,3.8744838,0.8371092,0.972332,0.7437807,0.10710857,-1.0,8.289038e-17,-6.5911326e-17,-0.7390047,0.0041276366,-0.0027411387,-0.0015692445,-0.0014331853,-0.030934101,-0.00569198,-0.0030413577,-0.054621458,-0.005705288,-0.016795576,-0.021435779,0.006543282,-0.002125783,-0.0064093205,-0.0003042334,0.008034296,-0.0054567633,-0.014380783,0.012229372,0.0003408599,-0.0005356745,-0.0005684743,0.009484045,-0.00036359346,-0.005197203,-0.006595586,-0.0027534724,0.00012323601,0.0012566644,0.0067780577,-0.0010054153,-0.003810177,-0.0008041395,-0.0062431977,0.003411975,-0.0010462328,91.99999,0.26608044,9.421246,0.022764781,0.67910796,1.7466682,0.5342077,0.4997032,0.34715447,0.49938735,0.3528322,0.18226637,0.17557228,0.29509607,0.2155884,0.31830987,1.9912596e-17,0.8276216,0.023302153,5.029956e-05,0.00027656785,1.0153688,0.096250795,0.001276206,0.000373915,0.0011609392,0.00047093973,0.83676,0.19882083,0.0069875484,0.00012205077,0.001426597,0.0025795677,0.003097567,9.633603622205555e-05,0.4084284007549286,0.27204418182373047,0.018949216231703758,0.0008785107638686895,7.580681995023042e-06,0.5612317323684692,0.8168176412582397,179.30445861816406,141.00509643554688,3.8423163890838623,32.835243225097656,38.784427642822266
01300169_003.jpg,01300169_003,0.5287635959137501,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,2731.0,292.93607,5.6054697,0.39993173,0.70250803,0.70100033,0.12791541,-1.0,1.9368821e-17,-5.1488863e-17,-0.65414506,0.08053356,-0.056927517,0.008410719,-0.16001472,-0.10810033,-0.07143743,-0.024427142,0.072128765,0.0113435695,-0.09372202,0.03308113,0.0980598,-0.04376061,-0.028647175,-0.047601487,-0.007120053,-0.0032159972,0.0058357315,0.0705785,0.0040268768,-0.020005774,-0.018602362,0.006775872,-0.017373718,0.009120258,-0.0021054167,0.0035542368,0.008138073,0.0030141454,-0.009639623,-0.0023095037,0.012583889,0.006190181,-0.002159458,-0.0048042685,-0.00067989633,254.00002,10.909805,30.832394,23.560219,17.326456,12.646452,9.199894,7.061458,0.6007563,0.2407553,2.8538857,0.7005191,1.8269036,2.2005227,0.5813887,0.31830987,0.014371661,0.4213569,0.08768067,0.06933544,0.06441406,0.13171579,0.053438805,0.11201767,0.027130295,0.08575888,0.040350202,0.061248556,0.08620946,0.1304757,0.0880298,0.060939204,0.07385905,0.11505959,0.03234393149614334,0.11553943157196045,0.008010747842490673,0.05023600533604622,0.09961200505495071,0.05352279171347618,0.07422658056020737,-0.09090463817119598,83.84400177001953,176.53269958496094,59.30201721191406,58.17823028564453,49.12990951538086
01300169_004.jpg,01300169_004,0.01472727272727272,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,1021.0,121.053825,3.7884855,0.87554526,0.9803169,0.46464133,0.10505857,1.0,1.3180409e-17,-7.3511395e-17,0.9023446,-0.015750164,0.010892543,0.0029507517,0.00051720894,0.013081317,0.0038433007,0.0050842282,0.0046361135,-0.008782576,0.0012418855,-0.005453901,-0.0073566395,-0.0006477937,0.0035970812,-0.0031053154,-0.002033727,-0.0010265774,0.001972721,0.0027912424,-0.0049556135,-0.005048927,-0.0001977799,-0.0014866447,-0.0045747566,0.002761302,-0.00039152554,-0.002999538,-0.0012127631,0.0027075557,-0.0014024202,-0.0009691369,-0.0013379405,0.00086432736,-0.0015687885,0.0006833081,0.0007927797,102.0,0.052194573,3.1778111,1.0166552,0.48676187,0.2360297,0.31005526,0.24953265,0.074850105,0.26985607,0.30426598,0.17169252,0.081238426,0.16212948,0.21370651,0.31830987,7.756262e-17,0.7925666,0.009564026,0.00027924404,0.0016657871,0.8725006,0.036906462,0.00067773793,0.0011894932,0.007854134,0.00016570585,0.5483497,0.067352414,0.0036850828,2.8387884e-05,0.0022910614,0.018260164,0.0010291876,2.0688670701929368e-05,0.028851045295596123,0.07275170087814331,0.009953977540135384,0.00020345256780274212,1.6121568933158414e-06,0.304858535528183,0.9294561743736267,151.64212036132812,137.75955200195312,6.018251895904541,47.585880279541016,43.70887756347656
01300169_005.jpg,01300169_005,0.021984732824427478,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 1}",100,200,5,1,1823.0,166.99495,3.9111996,0.8214665,0.96659595,0.48826674,0.106108814,-1.0,-1.1025737e-16,1.03864305e-16,-0.90386176,-0.07863854,-0.0013892376,-0.028818285,0.030338613,0.024459066,-0.028247923,-0.011192777,-0.03255923,-0.041018106,0.008486822,0.011334886,-0.016667664,0.027024562,-0.021448195,0.006868825,0.0042291963,-0.010700237,0.011837351,0.00059237983,-0.0060016033,0.0038682492,-0.007981765,0.00419557,0.0027427021,0.00076874904,0.006134516,-0.0019853879,0.0014792038,-0.0005217198,0.0009700251,-0.0023805818,-0.000728861,0.0020370018,0.0002368804,0.0026876894,0.0012841824,137.99998,0.57412976,3.8874686,5.8096523,4.451844,1.7758744,1.2986698,0.97691363,0.22235571,0.11458994,0.15426452,0.080797076,0.28552774,0.31032842,0.30140808,0.31830987,2.1142507e-16,0.66178167,0.018132733,0.0028142696,0.016659476,0.43488336,0.053258635,0.008439167,0.008413127,0.061457187,0.004096443,0.064145535,0.053501297,0.036912333,0.002546653,0.0066464506,0.09288443,0.019805504,0.0005561106954701245,0.32835066318511963,0.006079814396798611,0.07081815600395203,0.013872604817152023,0.00020464805129449815,0.2365088164806366,0.917334258556366,153.6634979248047,120.7390365600586,9.423833847045898,52.101219177246094,40.41259002685547
01300169_006.jpg,01300169_006,0.37660328995217907,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 1}",100,200,7,1,2156.0,247.13708,5.3224735,0.44359106,0.8398909,0.9534155,0.16219668,-1.0,8.054597e-17,-2.1777705e-16,-0.37263376,-0.00031383414,-0.017307512,-0.013647177,-0.06462941,-0.074950606,-0.0064641926,0.006884435,-0.11004202,0.00882786,-0.008419784,-0.042324737,0.0038689587,-0.014419069,-0.0023015717,0.025325436,-0.030573213,0.0013725341,-0.0066117635,0.013416771,0.013200222,0.0010656142,-0.004913529,-0.001152106,-0.003097563,-0.0033678194,-0.0036474203,-0.0038521984,0.013734658,0.0011809857,0.0030221867,0.004128653,-0.0051158434,-0.0028654344,0.0003389354,0.0072694253,-0.00017975946,213.99998,11.816041,58.440308,1.9060178,2.7084765,4.443119,0.9339771,0.9997994,0.78715086,1.3170531,1.4667718,0.95031583,0.80261356,0.1878886,0.9292904,0.31830987,0.020813186,0.34691545,0.24516563,0.087757945,0.028185396,0.16852888,0.27606046,0.16830744,0.03274579,0.04264389,0.055793256,0.1549566,0.12630165,0.16168205,0.10888697,0.042203005,0.059985604,0.026298027,0.05668630450963974,0.07525459676980972,0.06661374866962433,0.031729698181152344,0.08083721995353699,0.06515399366617203,0.0917847603559494,0.6716717481613159,79.3613052368164,195.22084045410156,25.260059356689453,39.21194076538086,30.220901489257812
01300169_007.jpg,01300169_007,0.581319412257177,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,1439.0,237.01933,6.2481775,0.32188675,0.8844499,0.9899917,0.09115733,-1.0,1.2028955e-17,-7.3517424e-17,-0.20374309,0.0029549827,-0.006101922,-0.021518165,-0.022539672,-0.100901134,0.0024450847,-0.009950569,-0.055214074,0.0024996009,-0.0015592122,-0.014009347,-0.0034349817,-0.02817212,0.001730219,0.0025968135,-0.028136171,0.006240122,-0.0027565453,0.010526391,-0.006692215,-0.011411722,0.0018183836,-0.00021436407,-0.013888645,0.0017082584,-0.0011240151,-0.0004114363,0.00046537098,-0.0048954315,0.0005146637,-0.0011067677,-0.01121097,0.00216305,-0.0013359778,0.0041262456,-0.0005908224,183.99998,7.5594807,63.913467,2.2922904,0.303065,2.4316778,3.4599376,1.2393509,0.31694722,0.8944231,0.31246194,0.6187357,0.39832494,0.059061024,0.11287572,0.31830987,0.031230608,0.32315573,0.2960587,0.02617344,0.028494675,0.29371282,0.28278202,0.27022827,0.02807695,0.025436444,0.030013496,0.25731286,0.24622913,0.24522802,0.23696516,0.009392533,0.04478753,0.008347909,0.03370963782072067,0.21879585087299347,0.1951596736907959,0.2055951952934265,0.2029259353876114,0.1978054940700531,0.37699654698371887,0.8721873760223389,162.77218627929688,167.9556121826172,9.158947944641113,53.20326232910156,58.81129455566406
01300169_008.jpg,01300169_008,0.22986287800455546,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",100,200,5,2,4159.5,304.35028,4.719034,0.5642916,0.8703704,0.49731666,0.15652707,-1.0,3.1305446e-16,-3.2031573e-16,-0.873416,-0.053906083,-0.05079519,-0.1737941,0.05573665,-0.042544715,-0.009499738,0.028650586,-0.02665158,-0.030249726,-0.01816765,0.048824105,-0.02387658,-0.028593019,0.0032273522,-0.0077842316,-0.02742656,0.008405326,0.012631563,0.03018041,-0.020440126,-0.005606601,0.0020332856,0.02791003,0.036972545,-0.0084492,-0.0082192775,-0.013955158,0.019118192,-0.015166559,-0.0033279154,0.0043955706,-0.010288435,-0.004158897,0.0056376387,0.0012602933,-0.0005900813,265.0,0.70836097,14.977953,23.388649,5.16088,2.3818562,2.2568536,4.419307,5.076145,2.8269649,1.2449174,0.4085638,2.1280987,2.2014258,0.45924437,0.31830987,0.0036090934,0.25145268,0.056145515,0.035713762,0.13892816,0.055839416,0.01593485,0.01243177,0.048322756,0.049561664,0.03294428,0.069945395,0.019845553,0.0495506,0.052725647,0.0053001265,0.07377492,0.009051401,0.01083905529230833,0.003948188852518797,0.03140565752983093,0.017831506207585335,0.02671859785914421,0.01761740818619728,0.03707977756857872,0.11860378831624985,94.89681243896484,164.9350128173828,58.505409240722656,36.7635612487793,56.0970458984375
01300169_009.jpg,01300169_009,0.18122915622216507,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",100,200,3,2,3542.0,273.7645,4.599947,0.59388745,0.91007197,0.83336973,0.11519616,-1.0,5.0664167e-17,-1.3413291e-16,-0.5937719,-0.044414546,-0.045059744,-0.13110863,0.09887133,-0.061342023,0.00041625125,0.02701369,-0.06886526,-0.03438509,-0.040213306,0.020042296,-0.00647326,-0.01518741,0.0029165843,-0.00037274032,0.0014069339,-0.012015855,-0.013544886,0.008763063,-0.024957227,-0.0043450138,0.008888104,-0.0016950824,-0.019357078,0.0023567483,-0.003764786,-0.0047540497,-0.011633404,0.0030190726,-0.0034398523,0.005592275,-0.0018316023,0.00043765127,-0.005579637,0.0008665428,0.00835967,234.0,2.9104345,37.095818,22.579906,3.1102822,4.8138046,2.711947,0.42317525,1.3136648,1.199981,1.1495379,0.54166335,1.2417454,0.30217674,0.37228715,0.31830987,0.028236823,0.30998498,0.14805304,0.07679027,0.09953371,0.032586437,0.10202564,0.041210704,0.0535386,0.046265144,0.11078902,0.06581771,0.020655565,0.012941526,0.016089223,0.06126484,0.021361548,0.05066073,0.058223702013492584,0.016230741515755653,0.0741443783044815,0.05336114764213562,0.011493770405650139,0.03636636212468147,0.2966361343860626,0.4845791161060333,157.79098510742188,179.79344177246094,30.462440490722656,76.98182678222656,41.98252868652344
01300169_010.jpg,01300169_010,0.024324324324324343,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,257.0,65.25484,4.0704846,0.7584337,0.9589552,0.70849806,0.18949805,-1.0,1.6438145e-17,1.4358954e-17,-0.7474014,0.023833424,-0.027915295,-0.036974996,0.03211097,-0.015818961,-0.0013977396,-0.0050664763,-0.021600151,-0.012177054,-0.031997588,-0.014170214,0.024338476,0.0059031197,-0.012871635,0.014153532,-0.023348134,-0.018310253,-0.024694439,0.007284426,-0.006281473,0.0024389096,-0.002536113,0.012329406,0.009719273,-0.007856855,-0.01267884,0.009883961,0.002547355,0.0023101256,-0.003889532,-0.00584849,-0.0027850587,-0.0010126564,-0.002379023,0.004901058,-0.0009878849,51.999996,0.4149818,4.231601,1.2621051,0.59970975,1.3927025,0.8074377,0.597248,0.13749884,0.378307,0.31971437,0.036621895,0.1456365,0.21999417,0.42846352,0.31830987,2.4891377e-17,0.90945184,0.007051566,0.0002719789,0.00060588587,1.3718629,0.032964427,0.00014743254,0.0014965917,0.0033623946,8.086916e-05,1.6439433,0.08327769,0.0009573201,6.164664e-06,0.004405993,0.010028145,0.000603064,5.209157279750798e-06,1.6956297159194946,0.1549578160047531,0.0033352207392454147,5.2456685807555914e-05,6.230137614693376e-07,0.4271315038204193,0.8997200727462769,205.6373291015625,146.34507751464844,2.5775418281555176,29.32681655883789,22.759164810180664
